Tppt,Vendor_ID,Vendor_Name,Route,Shipping_Type,Shipping_Type_Name,Kapasitas,OA,Source,Destination
3083,20013166,PT MITRA TOTAL PERSADA,R04220,MI,Truck 45 M3,45,"2,800,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20013472,PT JAVA LINE LOGISTICS,R04220,MI,Truck 45 M3,45,"2,800,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20012860,PT Citra Karya Putra Transportasi,R04220,MI,Truck 45 M3,45,"3,000,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04220,MI,Truck 45 M3,45,"4,300,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015242,PT PUSAKA HANTARAN UTAMA,R04220,MJ,Truck 50 M3,50,"2,800,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20013166,PT MITRA TOTAL PERSADA,R04221,ME,Truck 25 M3,25,"2,100,000",DC RANCAEKEK,TM TANGERANG SELATAN-7105
3083,20000666,CV BAHAGIA JAYA,R04221,MF,Truck 30 M3,30,"1,674,000",DC RANCAEKEK,TM TANGERANG SELATAN-7105
3083,20013166,PT MITRA TOTAL PERSADA,R04221,MI,Truck 45 M3,45,"2,900,000",DC RANCAEKEK,TM TANGERANG SELATAN-7105
3083,20013472,PT JAVA LINE LOGISTICS,R04221,MI,Truck 45 M3,45,"2,900,000",DC RANCAEKEK,TM TANGERANG SELATAN-7105
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04221,MI,Truck 45 M3,45,"3,000,000",DC RANCAEKEK,TM TANGERANG SELATAN-7105
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04590,ME,Truck 25 M3,25,"1,950,000",DC RANCAEKEK,TM TEGAL-7111
3083,20000666,CV BAHAGIA JAYA,R04590,MF,Truck 30 M3,30,"1,953,000",DC RANCAEKEK,TM TEGAL-7111
3083,20009128,PT Sinar Guna Lestari,R04590,MF,Truck 30 M3,30,"2,200,000",DC RANCAEKEK,TM TEGAL-7111
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04590,MF,Truck 30 M3,30,"3,150,000",DC RANCAEKEK,TM TEGAL-7111
3083,20014588,"Seino Indomobil Logistics, PT",R04590,MI,Truck 45 M3,45,"2,300,000",DC RANCAEKEK,TM TEGAL-7111
3083,20009128,PT Sinar Guna Lestari,R04590,MI,Truck 45 M3,45,"2,700,000",DC RANCAEKEK,TM TEGAL-7111
3083,20013472,PT JAVA LINE LOGISTICS,R04590,MI,Truck 45 M3,45,"2,700,000",DC RANCAEKEK,TM TEGAL-7111
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04590,MI,Truck 45 M3,45,"4,027,000",DC RANCAEKEK,TM TEGAL-7111
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04624,ME,Truck 25 M3,25,"3,500,000",DC RANCAEKEK,TM MALANG-7114
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04624,MF,Truck 30 M3,30,"6,400,000",DC RANCAEKEK,TM MALANG-7114
3083,20012860,PT Citra Karya Putra Transportasi,R04624,MG,Truck 35 M3,35,"5,000,000",DC RANCAEKEK,TM MALANG-7114
3083,20014588,"Seino Indomobil Logistics, PT",R04624,MI,Truck 45 M3,45,"5,600,000",DC RANCAEKEK,TM MALANG-7114
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04624,MI,Truck 45 M3,45,"6,000,000",DC RANCAEKEK,TM MALANG-7114
3083,20012860,PT Citra Karya Putra Transportasi,R04624,MI,Truck 45 M3,45,"6,000,000",DC RANCAEKEK,TM MALANG-7114
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04624,MI,Truck 45 M3,45,"6,300,000",DC RANCAEKEK,TM MALANG-7114
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04624,MI,Truck 45 M3,45,"8,100,000",DC RANCAEKEK,TM MALANG-7114
3083,20000066,"Ad Jaya, -",R04696,MC,Truck 15 M3,15,"1,088,305",DC RANCAEKEK,PS STEFAN KOSASIH-7108
3083,20004777,CV Rivan Jaya,R04696,MC,Truck 15 M3,15,"1,088,305",DC RANCAEKEK,PS STEFAN KOSASIH-7108
3083,20000666,CV BAHAGIA JAYA,R04696,MC,Truck 15 M3,15,"1,175,469",DC RANCAEKEK,PS STEFAN KOSASIH-7108
3083,20000066,"Ad Jaya, -",R04696,ME,Truck 25 M3,25,"1,356,150",DC RANCAEKEK,PS STEFAN KOSASIH-7108
3083,20013166,PT MITRA TOTAL PERSADA,R04696,ME,Truck 25 M3,25,"1,470,000",DC RANCAEKEK,PS STEFAN KOSASIH-7108
3083,20009797,PT Sarijasa Transutama - Jakarta,R04717,C1,Container 20 FT,29,"12,800,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04717,C1,Container 20 FT,29,"13,000,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20014663,PT Maju Prima Swaraya,R04717,C1,Container 20 FT,29,"13,100,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009797,PT Sarijasa Transutama - Jakarta,R04717,C1,Container 20 FT,29,"13,200,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04717,C1,Container 20 FT,29,"13,300,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009797,PT Sarijasa Transutama - Jakarta,R04717,C1,Container 20 FT,29,"13,400,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20014663,PT Maju Prima Swaraya,R04717,C1,Container 20 FT,29,"13,400,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04717,C1,Container 20 FT,29,"13,650,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04717,C1,Container 20 FT,29,"13,650,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04717,C1,Container 20 FT,29,"14,000,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20014663,PT Maju Prima Swaraya,R04717,C3,Container 40 FT HC,69,"20,800,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04717,C3,Container 40 FT HC,69,"21,000,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009797,PT Sarijasa Transutama - Jakarta,R04717,C3,Container 40 FT HC,69,"21,100,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04717,C3,Container 40 FT HC,69,"22,000,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20014663,PT Maju Prima Swaraya,R04717,C3,Container 40 FT HC,69,"22,000,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04717,C3,Container 40 FT HC,69,"22,300,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04717,C3,Container 40 FT HC,69,"22,500,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04717,C3,Container 40 FT HC,69,"22,500,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009797,PT Sarijasa Transutama - Jakarta,R04717,C3,Container 40 FT HC,69,"22,600,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20009797,PT Sarijasa Transutama - Jakarta,R04717,C3,Container 40 FT HC,69,"22,900,000",DC RANCAEKEK,TM MAKASSAR-7115
3083,20010147,PT JAYA PRATAMA PERKASA,R04739,MJ,Truck 50 M3,50,"14,356,000",DC RANCAEKEK,TM MUKO MUKO-7104
3083,20004777,CV Rivan Jaya,R05047,MC,Truck 15 M3,15,"744,000",DC RANCAEKEK,PS MEGAH PRIMA-7110
3083,20000066,"Ad Jaya, -",R05047,MC,Truck 15 M3,15,"767,250",DC RANCAEKEK,PS MEGAH PRIMA-7110
3083,20000666,CV BAHAGIA JAYA,R05047,MC,Truck 15 M3,15,"813,750",DC RANCAEKEK,PS MEGAH PRIMA-7110
3083,20000066,"Ad Jaya, -",R05047,ME,Truck 25 M3,25,"1,180,000",DC RANCAEKEK,PS MEGAH PRIMA-7110
3083,20013166,PT MITRA TOTAL PERSADA,R05047,ME,Truck 25 M3,25,"1,250,000",DC RANCAEKEK,PS MEGAH PRIMA-7110
3083,20000666,CV BAHAGIA JAYA,R05047,MF,Truck 30 M3,30,"1,200,000",DC RANCAEKEK,PS MEGAH PRIMA-7110
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05243,ME,Truck 25 M3,25,"1,600,000",DC RANCAEKEK,DC CIKARANG
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05243,MF,Truck 30 M3,30,"2,820,000",DC RANCAEKEK,DC CIKARANG
3083,20014588,"Seino Indomobil Logistics, PT",R05243,MI,Truck 45 M3,45,"1,600,000",DC RANCAEKEK,DC CIKARANG
3083,20001275,PT Citra Transport Logistic,R05243,MI,Truck 45 M3,45,"2,200,000",DC RANCAEKEK,DC CIKARANG
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05243,MI,Truck 45 M3,45,"3,850,000",DC RANCAEKEK,DC CIKARANG
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05468,ME,Truck 25 M3,25,"2,130,000",DC RANCAEKEK,PEKALONGAN
3083,20000666,CV BAHAGIA JAYA,R05468,MF,Truck 30 M3,30,"2,139,000",DC RANCAEKEK,PEKALONGAN
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05574,M4,Truck 20 M3,20,"1,400,000",DC RANCAEKEK,KUNINGAN
3083,20000666,CV BAHAGIA JAYA,R05574,MC,Truck 15 M3,15,"975,000",DC RANCAEKEK,KUNINGAN
3083,20015242,PT PUSAKA HANTARAN UTAMA,R05574,MC,Truck 15 M3,15,"1,300,000",DC RANCAEKEK,KUNINGAN
3083,20015183,PT CIPTA PEDAGANG UNGGUL,R05574,MC,Truck 15 M3,15,"1,500,000",DC RANCAEKEK,KUNINGAN
3083,20015143,PT ZEN INDOTAMA LOGISTIK,R05574,MC,Truck 15 M3,15,"1,875,000",DC RANCAEKEK,KUNINGAN
3083,20000066,"Ad Jaya, -",R05574,ME,Truck 25 M3,25,"1,370,000",DC RANCAEKEK,KUNINGAN
3083,20013166,PT MITRA TOTAL PERSADA,R05574,ME,Truck 25 M3,25,"1,450,000",DC RANCAEKEK,KUNINGAN
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05574,ME,Truck 25 M3,25,"1,520,000",DC RANCAEKEK,KUNINGAN
3083,20015242,PT PUSAKA HANTARAN UTAMA,R05574,ME,Truck 25 M3,25,"1,600,000",DC RANCAEKEK,KUNINGAN
3083,20015183,PT CIPTA PEDAGANG UNGGUL,R05574,ME,Truck 25 M3,25,"1,800,000",DC RANCAEKEK,KUNINGAN
3083,20000666,CV BAHAGIA JAYA,R05574,MF,Truck 30 M3,30,"1,500,000",DC RANCAEKEK,KUNINGAN
3083,20015242,PT PUSAKA HANTARAN UTAMA,R05574,MF,Truck 30 M3,30,"1,800,000",DC RANCAEKEK,KUNINGAN
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05574,MF,Truck 30 M3,30,"2,700,000",DC RANCAEKEK,KUNINGAN
3083,20000666,CV BAHAGIA JAYA,R05574,MH,Truck 40 M3,40,"2,050,000",DC RANCAEKEK,KUNINGAN
3083,20014588,"Seino Indomobil Logistics, PT",R05574,MI,Truck 45 M3,45,"2,100,000",DC RANCAEKEK,KUNINGAN
3083,20015242,PT PUSAKA HANTARAN UTAMA,R05574,MI,Truck 45 M3,45,"2,400,000",DC RANCAEKEK,KUNINGAN
3083,20013472,PT JAVA LINE LOGISTICS,R05574,MI,Truck 45 M3,45,"2,500,000",DC RANCAEKEK,KUNINGAN
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05574,MI,Truck 45 M3,45,"3,850,000",DC RANCAEKEK,KUNINGAN
3083,20015242,PT PUSAKA HANTARAN UTAMA,R05574,MJ,Truck 50 M3,50,"2,750,000",DC RANCAEKEK,KUNINGAN
3083,20000666,CV BAHAGIA JAYA,R05700,MC,Truck 15 M3,15,"1,375,000",DC RANCAEKEK,STEFAN KOSASIH SURADE
3083,20004777,CV Rivan Jaya,R05700,MC,Truck 15 M3,15,"1,385,000",DC RANCAEKEK,STEFAN KOSASIH SURADE
3083,20000066,"Ad Jaya, -",R05700,MC,Truck 15 M3,15,"1,400,000",DC RANCAEKEK,STEFAN KOSASIH SURADE
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05769,ME,Truck 25 M3,25,"3,400,000",DC RANCAEKEK,SURABAYA
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05769,MF,Truck 30 M3,30,"5,660,000",DC RANCAEKEK,SURABAYA
3083,20012860,PT Citra Karya Putra Transportasi,R05769,MG,Truck 35 M3,35,"5,500,000",DC RANCAEKEK,SURABAYA
3083,20014588,"Seino Indomobil Logistics, PT",R05769,MI,Truck 45 M3,45,"4,100,000",DC RANCAEKEK,SURABAYA
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R05769,MI,Truck 45 M3,45,"4,500,000",DC RANCAEKEK,SURABAYA
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R05769,MI,Truck 45 M3,45,"4,800,000",DC RANCAEKEK,SURABAYA
3083,20012860,PT Citra Karya Putra Transportasi,R05769,MI,Truck 45 M3,45,"6,000,000",DC RANCAEKEK,SURABAYA
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05769,MI,Truck 45 M3,45,"7,200,000",DC RANCAEKEK,SURABAYA
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05770,MF,Truck 30 M3,30,"5,700,000",DC RANCAEKEK,SIDOARJO
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R05770,MI,Truck 45 M3,45,"4,500,000",DC RANCAEKEK,SIDOARJO
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R05770,MI,Truck 45 M3,45,"4,800,000",DC RANCAEKEK,SIDOARJO
3083,20012860,PT Citra Karya Putra Transportasi,R05770,MI,Truck 45 M3,45,"6,000,000",DC RANCAEKEK,SIDOARJO
3083,20015058,PT JEJE HARAPAN TRANSINDO,R05770,MI,Truck 45 M3,45,"7,200,000",DC RANCAEKEK,SIDOARJO
3083,20045160,"Internal Carrier SNS, -",R06816,MC,Truck 15 M3,15,"142,650",DC RANCAEKEK,IDM CICAHEUM
3083,20000066,"Ad Jaya, -",R06816,MC,Truck 15 M3,15,"343,518",DC RANCAEKEK,IDM CICAHEUM
3083,20004777,CV Rivan Jaya,R06816,MC,Truck 15 M3,15,"343,518",DC RANCAEKEK,IDM CICAHEUM
3083,20000666,CV BAHAGIA JAYA,R06816,MC,Truck 15 M3,15,"352,479",DC RANCAEKEK,IDM CICAHEUM
3083,20000066,"Ad Jaya, -",R06816,ME,Truck 25 M3,25,"700,000",DC RANCAEKEK,IDM CICAHEUM
3083,20013166,PT MITRA TOTAL PERSADA,R06816,ME,Truck 25 M3,25,"800,000",DC RANCAEKEK,IDM CICAHEUM
3083,20045160,"Internal Carrier SNS, -",R06816,MS,Truck 8 M3,8,"122,400",DC RANCAEKEK,IDM CICAHEUM
3083,20045160,"Internal Carrier SNS, -",R06817,MC,Truck 15 M3,15,"142,650",DC RANCAEKEK,SAT GEDE BAGE
3083,20000066,"Ad Jaya, -",R06817,MC,Truck 15 M3,15,"343,518",DC RANCAEKEK,SAT GEDE BAGE
3083,20004777,CV Rivan Jaya,R06817,MC,Truck 15 M3,15,"343,518",DC RANCAEKEK,SAT GEDE BAGE
3083,20000666,CV BAHAGIA JAYA,R06817,MC,Truck 15 M3,15,"352,479",DC RANCAEKEK,SAT GEDE BAGE
3083,20000066,"Ad Jaya, -",R06817,ME,Truck 25 M3,25,"700,000",DC RANCAEKEK,SAT GEDE BAGE
3083,20013166,PT MITRA TOTAL PERSADA,R06817,ME,Truck 25 M3,25,"800,000",DC RANCAEKEK,SAT GEDE BAGE
3083,20045160,"Internal Carrier SNS, -",R06817,MS,Truck 8 M3,8,"122,400",DC RANCAEKEK,SAT GEDE BAGE
3083,20045160,"Internal Carrier SNS, -",R06818,MC,Truck 15 M3,15,"210,600",DC RANCAEKEK,SAT CIMAHI
3083,20000666,CV BAHAGIA JAYA,R06818,MC,Truck 15 M3,15,"352,479",DC RANCAEKEK,SAT CIMAHI
3083,20000066,"Ad Jaya, -",R06818,MC,Truck 15 M3,15,"355,466",DC RANCAEKEK,SAT CIMAHI
3083,20004777,CV Rivan Jaya,R06818,MC,Truck 15 M3,15,"363,432",DC RANCAEKEK,SAT CIMAHI
3083,20000066,"Ad Jaya, -",R06818,ME,Truck 25 M3,25,"724,000",DC RANCAEKEK,SAT CIMAHI
3083,20013166,PT MITRA TOTAL PERSADA,R06818,ME,Truck 25 M3,25,"800,000",DC RANCAEKEK,SAT CIMAHI
3083,20045160,"Internal Carrier SNS, -",R06818,MS,Truck 8 M3,8,"185,400",DC RANCAEKEK,SAT CIMAHI
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06828,MF,Truck 30 M3,30,"5,400,000",DC RANCAEKEK,MADIUN
3083,20014588,"Seino Indomobil Logistics, PT",R06828,MI,Truck 45 M3,45,"4,500,000",DC RANCAEKEK,MADIUN
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06828,MI,Truck 45 M3,45,"4,900,000",DC RANCAEKEK,MADIUN
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06828,MI,Truck 45 M3,45,"5,200,000",DC RANCAEKEK,MADIUN
3083,20012860,PT Citra Karya Putra Transportasi,R06828,MI,Truck 45 M3,45,"5,750,000",DC RANCAEKEK,MADIUN
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06828,MI,Truck 45 M3,45,"7,500,000",DC RANCAEKEK,MADIUN
3083,20014588,"Seino Indomobil Logistics, PT",R06829,MI,Truck 45 M3,45,"4,900,000",DC RANCAEKEK,MOJOKERTO
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06829,MI,Truck 45 M3,45,"5,300,000",DC RANCAEKEK,MOJOKERTO
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06829,MI,Truck 45 M3,45,"5,600,000",DC RANCAEKEK,MOJOKERTO
3083,20012860,PT Citra Karya Putra Transportasi,R06829,MI,Truck 45 M3,45,"5,742,750",DC RANCAEKEK,MOJOKERTO
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06829,MI,Truck 45 M3,45,"7,100,000",DC RANCAEKEK,MOJOKERTO
3083,20014588,"Seino Indomobil Logistics, PT",R06846,MI,Truck 45 M3,45,"5,400,000",DC RANCAEKEK,KEDIRI
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06846,MI,Truck 45 M3,45,"5,800,000",DC RANCAEKEK,KEDIRI
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06846,MI,Truck 45 M3,45,"6,100,000",DC RANCAEKEK,KEDIRI
3083,20012860,PT Citra Karya Putra Transportasi,R06846,MI,Truck 45 M3,45,"7,000,000",DC RANCAEKEK,KEDIRI
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06846,MI,Truck 45 M3,45,"7,000,000",DC RANCAEKEK,KEDIRI
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06848,C1,Container 20 FT,29,"14,700,000",DC RANCAEKEK,MEDAN 3
3083,20014663,PT Maju Prima Swaraya,R06848,C1,Container 20 FT,29,"15,000,000",DC RANCAEKEK,MEDAN 3
3083,20014663,PT Maju Prima Swaraya,R06848,C1,Container 20 FT,29,"15,000,000",DC RANCAEKEK,MEDAN 3
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06848,C1,Container 20 FT,29,"15,500,000",DC RANCAEKEK,MEDAN 3
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06848,C1,Container 20 FT,29,"15,500,000",DC RANCAEKEK,MEDAN 3
3083,20009797,PT Sarijasa Transutama - Jakarta,R06848,C1,Container 20 FT,29,"15,600,000",DC RANCAEKEK,MEDAN 3
3083,20009797,PT Sarijasa Transutama - Jakarta,R06848,C1,Container 20 FT,29,"15,900,000",DC RANCAEKEK,MEDAN 3
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R06848,C1,Container 20 FT,29,"16,000,000",DC RANCAEKEK,MEDAN 3
3083,20009797,PT Sarijasa Transutama - Jakarta,R06848,C1,Container 20 FT,29,"16,000,000",DC RANCAEKEK,MEDAN 3
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R06848,C1,Container 20 FT,29,"16,500,000",DC RANCAEKEK,MEDAN 3
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06848,C3,Container 40 FT HC,69,"24,000,000",DC RANCAEKEK,MEDAN 3
3083,20014663,PT Maju Prima Swaraya,R06848,C3,Container 40 FT HC,69,"24,800,000",DC RANCAEKEK,MEDAN 3
3083,20014663,PT Maju Prima Swaraya,R06848,C3,Container 40 FT HC,69,"24,800,000",DC RANCAEKEK,MEDAN 3
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R06848,C3,Container 40 FT HC,69,"25,000,000",DC RANCAEKEK,MEDAN 3
3083,20009797,PT Sarijasa Transutama - Jakarta,R06848,C3,Container 40 FT HC,69,"25,200,000",DC RANCAEKEK,MEDAN 3
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06848,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,MEDAN 3
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06848,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,MEDAN 3
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R06848,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,MEDAN 3
3083,20009797,PT Sarijasa Transutama - Jakarta,R06848,C3,Container 40 FT HC,69,"26,700,000",DC RANCAEKEK,MEDAN 3
3083,20009797,PT Sarijasa Transutama - Jakarta,R06848,C3,Container 40 FT HC,69,"27,100,000",DC RANCAEKEK,MEDAN 3
3083,20014965,PT FINA ABADI SEJAHTERA,R06848,MI,Truck 45 M3,45,"19,700,000",DC RANCAEKEK,MEDAN 3
3083,20014776,PT MOSTRANS GLOBAL DIGILOG,R06848,MI,Truck 45 M3,45,"23,700,000",DC RANCAEKEK,MEDAN 3
3083,20013166,PT MITRA TOTAL PERSADA,R06848,MJ,Truck 50 M3,50,"20,000,000",DC RANCAEKEK,MEDAN 3
3083,20010147,PT JAYA PRATAMA PERKASA,R06848,MJ,Truck 50 M3,50,"21,825,000",DC RANCAEKEK,MEDAN 3
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06849,C1,Container 20 FT,29,"16,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06849,C1,Container 20 FT,29,"16,500,000",DC RANCAEKEK,TEBING TINGGI
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06849,C1,Container 20 FT,29,"16,500,000",DC RANCAEKEK,TEBING TINGGI
3083,20014663,PT Maju Prima Swaraya,R06849,C1,Container 20 FT,29,"16,500,000",DC RANCAEKEK,TEBING TINGGI
3083,20014663,PT Maju Prima Swaraya,R06849,C1,Container 20 FT,29,"16,500,000",DC RANCAEKEK,TEBING TINGGI
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R06849,C1,Container 20 FT,29,"17,200,000",DC RANCAEKEK,TEBING TINGGI
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06849,C3,Container 40 FT HC,69,"25,200,000",DC RANCAEKEK,TEBING TINGGI
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R06849,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20014663,PT Maju Prima Swaraya,R06849,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20014663,PT Maju Prima Swaraya,R06849,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06849,C3,Container 40 FT HC,69,"27,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06849,C3,Container 40 FT HC,69,"27,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20014965,PT FINA ABADI SEJAHTERA,R06849,MI,Truck 45 M3,45,"16,250,000",DC RANCAEKEK,TEBING TINGGI
3083,20014776,PT MOSTRANS GLOBAL DIGILOG,R06849,MI,Truck 45 M3,45,"25,000,000",DC RANCAEKEK,TEBING TINGGI
3083,20010147,PT JAYA PRATAMA PERKASA,R06849,MJ,Truck 50 M3,50,"21,825,000",DC RANCAEKEK,TEBING TINGGI
3083,20012860,PT Citra Karya Putra Transportasi,R06873,MI,Truck 45 M3,45,"12,500,000",DC RANCAEKEK,DENPASAR
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06873,MI,Truck 45 M3,45,"12,500,000",DC RANCAEKEK,DENPASAR
3083,20012610,PT Central Sarana Anugerah,R06878,MI,Truck 45 M3,45,"12,375,000",DC RANCAEKEK,PADANG
3083,20005315,PT Sinar Indah Cahaya,R06878,MI,Truck 45 M3,45,"15,000,000",DC RANCAEKEK,PADANG
3083,20014965,PT FINA ABADI SEJAHTERA,R06878,MI,Truck 45 M3,45,"15,625,000",DC RANCAEKEK,PADANG
3083,20014776,PT MOSTRANS GLOBAL DIGILOG,R06878,MI,Truck 45 M3,45,"19,700,000",DC RANCAEKEK,PADANG
3083,20013706,PT Lapan Lima Logistic,R06878,MI,Truck 45 M3,45,"20,000,000",DC RANCAEKEK,PADANG
3083,20010147,PT JAYA PRATAMA PERKASA,R06878,MJ,Truck 50 M3,50,"16,975,000",DC RANCAEKEK,PADANG
3083,20005315,PT Sinar Indah Cahaya,R06878,MK,Truck 55 M3,55,"17,500,000",DC RANCAEKEK,PADANG
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06881,MF,Truck 30 M3,30,"6,500,000",DC RANCAEKEK,PROBOLINGGO
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06881,MI,Truck 45 M3,45,"6,000,000",DC RANCAEKEK,PROBOLINGGO
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06881,MI,Truck 45 M3,45,"6,300,000",DC RANCAEKEK,PROBOLINGGO
3083,20012860,PT Citra Karya Putra Transportasi,R06881,MI,Truck 45 M3,45,"7,000,000",DC RANCAEKEK,PROBOLINGGO
3083,20015058,PT JEJE HARAPAN TRANSINDO,R06881,MI,Truck 45 M3,45,"8,000,000",DC RANCAEKEK,PROBOLINGGO
3083,20014588,"Seino Indomobil Logistics, PT",R06883,MI,Truck 45 M3,45,"5,500,000",DC RANCAEKEK,BLITAR
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06883,MI,Truck 45 M3,45,"5,900,000",DC RANCAEKEK,BLITAR
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R06883,MI,Truck 45 M3,45,"6,200,000",DC RANCAEKEK,BLITAR
3083,20012860,PT Citra Karya Putra Transportasi,R06883,MI,Truck 45 M3,45,"8,500,000",DC RANCAEKEK,BLITAR
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06885,C1,Container 20 FT,29,"18,600,000",DC RANCAEKEK,RANTAU PRAPAT
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R06885,C1,Container 20 FT,29,"19,100,000",DC RANCAEKEK,RANTAU PRAPAT
